,tree_id,lat,lon,month_planted,year_planted,season
6819,5159,37.77177024,-122.437024,4,2014,spring
6825,65039,37.79894241,-122.4140673,5,1989,spring
6830,37209,37.7513993,-122.4903164,6,1998,summer
6834,9596,37.77954004,-122.432699,1,1991,winter
6843,42141,37.77565081,-122.473541,6,2000,summer
6846,117441,37.76522116,-122.4782216,11,2016,fall
6855,111193,37.73804345,-122.4109839,11,2015,fall
6859,38100,37.76385123,-122.4858358,7,1998,summer
6863,66120,37.77938311,-122.46838,8,1990,summer
6865,253546,37.72207681,-122.4398369,9,2017,fall
6866,127506,37.78735425,-122.4076213,8,2018,summer
6867,54763,37.71191135,-122.3971458,8,1972,summer
6870,125204,37.79267897,-122.4263111,3,2019,spring
6874,116632,37.77875804,-122.4733292,3,2018,spring
6879,30094,37.72268339,-122.3956567,2,2014,winter
6881,171157,37.7284933,-122.4255199,8,2021,summer
6882,29523,37.72662745,-122.386329,2,2006,winter
6885,90373,37.77722936,-122.4629046,2,2008,winter
6891,43701,37.77339904,-122.4677282,7,2000,summer
6892,42695,37.79586759,-122.4166134,6,2000,summer
6893,85748,37.78028675,-122.4034394,5,2007,spring
6894,30428,37.80082159,-122.4066028,5,1956,spring
6897,41123,37.7745166,-122.4485789,5,2012,spring
6900,4530,37.78400273,-122.4265366,6,2018,summer
6902,259370,37.72966735,-122.3881845,9,2021,fall
6903,11714,37.72165289,-122.4722096,1,2008,winter
6909,44809,37.76164943,-122.4899583,4,2001,spring
6912,84879,37.77442916,-122.4502517,3,2007,spring
6913,45374,37.75240896,-122.4828751,7,2001,summer
6914,102959,37.71497174,-122.4715998,3,2013,spring
6924,49549,37.74224976,-122.477703,4,2003,spring
6930,16228,37.73165714,-122.448079,2,2003,winter
6939,214730,37.726071,-122.4598556,6,1999,summer
6945,255407,37.77709167,-122.4193912,5,2018,spring
6947,19379,37.77552104,-122.4020374,2,1993,winter
6953,24300,37.73625178,-122.3861993,12,1992,winter
6957,117017,37.78225418,-122.415528,5,2016,spring
6961,158242,37.73643034,-122.4315437,1,2018,winter
6962,31354,37.74460611,-122.4702433,4,1995,spring
6963,39246,37.79019989,-122.4529105,8,2002,summer
6966,89094,37.7776644,-122.4771185,3,2008,spring
6968,103095,37.79569033,-122.4148858,3,2013,spring
6971,65270,37.79416831,-122.4036588,8,1989,summer
6972,29500,37.72812029,-122.3849621,2,2006,winter
6980,91967,37.76269828,-122.4661478,2,2009,winter
6983,34626,37.76008592,-122.4821654,7,1997,summer
6987,84662,37.75149155,-122.4321621,12,2012,winter
7006,22781,37.77959467,-122.4398005,3,1997,spring
7013,67660,37.73022206,-122.3933086,11,1992,fall
7014,6809,37.74039397,-122.385361,12,2000,winter
7017,6550,37.7389388,-122.3815695,3,2013,spring
7018,24515,37.77238102,-122.4513341,4,2016,spring
7020,265550,37.7293785,-122.4008662,3,2021,spring
7021,66146,37.80477279,-122.4432302,8,1990,summer
7026,104834,37.76565788,-122.4575258,5,2014,spring
7031,93712,37.7302979,-122.4120482,3,2010,spring
7032,97690,37.72380785,-122.4570903,4,2003,spring
7036,24821,37.73276839,-122.4151029,3,2006,spring
7038,113508,37.78315353,-122.4212819,2,2016,winter
7050,173775,37.75503784,-122.4102174,2,2018,winter
7059,9635,37.77918932,-122.4343009,12,1997,winter
7069,30446,37.80084204,-122.4054014,5,1956,spring
7070,29131,37.78311728,-122.4142169,11,2005,fall
7073,21733,37.7861011,-122.4326005,12,2015,winter
7078,53443,37.7992631,-122.4174742,5,1986,spring
7081,65279,37.78046805,-122.4051027,7,2008,summer
7082,51308,37.77195279,-122.4091677,9,2004,fall
7085,14874,37.71834579,-122.3977394,2,2007,winter
7086,28560,37.72398717,-122.4351907,8,2003,summer
7088,239740,37.74783099,-122.4316189,11,2017,fall
7089,51368,37.73248114,-122.39335,10,2004,fall
7090,91987,37.76351373,-122.4663434,2,2009,winter
7096,28418,37.72583941,-122.4634543,4,2003,spring
7098,253000,37.7563302,-122.3890342,7,2017,summer
7099,27517,37.75128266,-122.4229431,6,2000,summer
7100,15607,37.74297758,-122.4216902,1,2005,winter
7107,68256,37.7281816,-122.4092192,8,1993,summer
7108,28254,37.718938,-122.400476,2,2002,winter
7111,25776,37.70909366,-122.4224183,2,1997,winter
7112,265022,37.79003311,-122.4054579,3,2021,spring
7115,32058,37.76303723,-122.4270489,8,1995,summer
7126,30759,37.72994943,-122.3906539,10,2005,fall
7128,266065,37.72695701,-122.4299548,7,2021,summer
7136,38371,37.75648082,-122.5087216,2,2011,winter
7138,14869,37.77813559,-122.4346677,4,2011,spring
7141,28946,37.77299238,-122.4104855,2,2006,winter
7142,85991,37.74590853,-122.4854967,1,2007,winter
7143,42892,37.74100022,-122.4813456,7,2000,summer
7154,10358,37.77086214,-122.4396933,11,1992,fall
7155,43179,37.78539276,-122.4380915,7,2000,summer
7162,50493,37.71903041,-122.4335693,5,2016,spring
7167,86823,37.80124375,-122.4410037,10,2007,fall
7169,39523,37.76629829,-122.4003389,12,1998,winter
7171,6755,37.73824043,-122.3819127,1,2017,winter
7173,93274,37.74509613,-122.4267598,12,2008,winter
7174,48683,37.78875378,-122.4560043,9,2002,fall
7175,79013,37.75566968,-122.4777507,10,2007,fall
7187,50660,37.80363478,-122.4137055,10,2007,fall
7192,4879,37.74058321,-122.4395406,5,1992,spring
7196,39582,37.76424784,-122.4026172,2,2009,winter
7203,63614,37.77785311,-122.4448098,5,1989,spring
7204,43613,37.74467374,-122.4907612,7,2000,summer
7213,8686,37.78194829,-122.4503144,3,2011,spring
7214,92301,37.73856578,-122.4785233,7,2009,summer
7220,29362,37.73598535,-122.4701852,4,2009,spring
7223,5446,37.76141276,-122.4261813,3,1990,spring
7226,58694,37.78984319,-122.4547526,7,1979,summer
7233,44471,37.72787613,-122.421107,3,2001,spring
7240,16980,37.77375884,-122.4330022,2,2008,winter
7241,112972,37.7399635,-122.5000353,10,2015,fall
7250,221998,37.7574213,-122.4249171,4,2017,spring
7256,44741,37.70900134,-122.4692259,4,2001,spring
7262,22707,37.78042036,-122.4332368,1,2001,winter
7265,50472,37.79857955,-122.4469203,10,2003,fall
7271,72131,37.75516197,-122.3986472,6,2014,summer
7274,11666,37.72672368,-122.4722325,12,1992,winter
7276,104454,37.76059662,-122.3879269,10,2013,fall
7281,6942,37.77548912,-122.4269734,10,2012,fall
7285,120502,37.78929349,-122.3985083,10,2016,fall
7290,42352,37.73029437,-122.4487679,6,2000,summer
7298,35258,37.80159232,-122.423173,2,1998,winter
7301,99282,37.78492343,-122.4332991,12,2013,winter
7308,14624,37.73141354,-122.3800824,2,1998,winter
7309,52337,37.78716921,-122.3956076,12,2005,winter
7311,29058,37.7700333,-122.4118919,12,2005,winter
7316,27246,37.73722522,-122.3947622,3,2006,spring
7321,252906,37.76351931,-122.4173968,6,2017,summer
7323,114096,37.71186706,-122.4472503,10,2015,fall
7328,121798,37.73704317,-122.4277028,11,2016,fall
7329,102167,37.75813732,-122.4345659,12,2012,winter
7334,28575,37.72420158,-122.4590485,4,2003,spring
7335,11672,37.72644069,-122.4722609,3,2013,spring
7338,5961,37.78143815,-122.4326961,2,1990,winter
7340,84851,37.79249886,-122.4159368,4,2007,spring
7342,52583,37.7936866,-122.4104824,1,2006,winter
7345,904,37.73064187,-122.4304926,2,2016,winter
7348,69395,37.71105819,-122.434662,5,1994,spring
7349,30701,37.77421908,-122.4248784,1,1995,winter
7352,90691,37.77370203,-122.5020892,4,2008,spring
7354,61387,37.78789798,-122.4303505,4,1984,spring
7369,100339,37.77789539,-122.412734,8,2012,summer
7372,253025,37.75555875,-122.4656508,7,2017,summer
7375,55863,37.75254447,-122.423957,4,1973,spring
7378,201819,37.72898313,-122.3693992,7,2017,summer
7379,67638,37.71587575,-122.4434125,10,1992,fall
7380,58129,37.78617882,-122.4407168,2,2018,winter
7381,225872,37.75680079,-122.411433,1,1983,winter
7383,28320,37.73913868,-122.4166954,11,2003,fall
7402,94328,37.76013605,-122.3990804,7,2010,summer
7404,6831,37.74083447,-122.3861797,3,2006,spring
7405,40650,37.72994746,-122.4260078,8,1999,summer
7420,59473,37.77610925,-122.4435311,6,2008,summer
7423,15210,37.77850613,-122.4119525,1,1995,winter
7429,65706,37.71198139,-122.4415121,4,1990,spring
7431,114108,37.75782744,-122.4079094,5,2016,spring
7433,69407,37.71085719,-122.4334565,5,1994,spring
7435,59236,37.79797431,-122.4365806,7,1980,summer
7437,13650,37.78951553,-122.4008566,10,2005,fall
7439,112021,37.75709345,-122.4023192,7,2015,summer
7442,99298,37.7250894,-122.4357964,5,2012,spring
7450,62239,37.72461649,-122.4393224,10,1985,fall
7455,30977,37.79348082,-122.4271893,3,1995,spring
7462,29305,37.7416859,-122.4564821,10,2005,fall
7465,38094,37.78476501,-122.4442406,7,1998,summer
7483,42625,37.78829009,-122.4285655,6,2000,summer
7486,261997,37.76159237,-122.4110119,4,2020,spring
7487,43976,37.75033816,-122.4393957,8,2000,summer
7489,45642,37.77889492,-122.4868787,8,2001,summer
7496,21798,37.80691155,-122.414701,1,2016,winter
7503,57909,37.79091287,-122.4109101,6,1977,summer
7504,108416,37.74853714,-122.4256382,12,2014,winter
7508,163649,37.71149519,-122.4600166,7,2020,summer
7509,53664,37.79114186,-122.4208863,12,1969,winter
7512,43131,37.72802172,-122.4237162,7,2000,summer
7517,93414,37.74274949,-122.4847421,2,2015,winter
7518,111007,37.80689292,-122.4191851,7,2015,summer
7521,250075,37.78838405,-122.422774,4,2017,spring
7525,34979,37.75338898,-122.4242158,12,1997,winter
7536,25226,37.72552423,-122.463186,4,1996,spring
7537,75248,37.77824337,-122.4074984,9,1995,fall
7540,67004,37.80383756,-122.4435354,2,1992,winter
7542,65017,37.77361215,-122.4735481,4,1989,spring
7544,84220,37.75656094,-122.4980512,7,2009,summer
7545,31100,37.72960014,-122.4420665,3,1995,spring
7551,15212,37.77789747,-122.4124329,3,1995,spring
7552,54376,37.79247463,-122.4340001,6,1972,summer
7553,15682,37.73233658,-122.4278308,4,1995,spring
7554,22698,37.78058752,-122.4319704,2,1997,winter
7556,109710,37.73088098,-122.4244909,3,2015,spring
7557,39235,37.78142429,-122.4179345,12,1998,winter
7558,51291,37.78227143,-122.4810853,8,2004,summer
7567,9084,37.78017142,-122.4799502,11,1994,fall
7576,29083,37.75869586,-122.4097333,2,2006,winter
7580,41342,37.77909378,-122.4047123,5,2002,spring
7584,22960,37.76541605,-122.4220507,11,2002,fall
7594,90650,37.7740257,-122.4945179,4,2008,spring
7596,59922,37.79746287,-122.4120371,11,1981,fall
7597,90961,37.7752146,-122.5066725,11,2008,fall
7634,31106,37.72759347,-122.4466346,3,1995,spring
7636,89711,37.77885232,-122.4678636,2,2008,winter
7637,1813,37.71392777,-122.4000458,12,1991,winter
7645,178826,37.72102481,-122.4270007,10,2017,fall
7646,87582,37.72504948,-122.4747713,2,2008,winter
7647,58086,37.79837508,-122.4341524,11,1977,fall
7653,70255,37.72456577,-122.4272772,10,2015,fall
7655,47831,37.77191255,-122.5067992,10,2007,fall
7657,30911,37.72375004,-122.4601183,3,1995,spring
7672,109743,37.76025977,-122.433953,3,2015,spring
7675,47512,37.72800034,-122.4382185,5,2002,spring
7678,225029,37.76051819,-122.4403535,4,2017,spring
7684,90636,37.77414161,-122.4919843,4,2008,spring
7686,60121,37.74209849,-122.4253261,4,1982,spring
7690,54831,37.78136629,-122.4433433,9,1972,fall
7692,86368,37.76437234,-122.484786,12,2006,winter
7694,115622,37.7674443,-122.4009268,2,2016,winter
7699,110625,37.76449805,-122.4243841,4,2015,spring
7703,15710,37.72759546,-122.4323786,5,1995,spring
7709,27845,37.79748662,-122.3958332,7,1994,summer
7735,84504,37.77557558,-122.4106686,10,2006,fall
7742,67957,37.77273094,-122.4862742,3,1993,spring
7751,107666,37.72234814,-122.4736366,12,2014,winter
7752,256689,37.78503088,-122.4896731,11,2018,fall
7755,5803,37.73667248,-122.3867489,8,2020,summer
7758,43287,37.76088879,-122.4043427,7,2000,summer
7759,196544,37.75435734,-122.4025468,5,2018,spring
7793,65105,37.78642219,-122.479896,7,1989,summer
7799,21713,37.78630914,-122.4321832,2,2004,winter
7809,63910,37.80449754,-122.4117585,12,1991,winter
7812,107813,37.77343959,-122.4441029,1,2015,winter
7813,10132,37.75699676,-122.4232381,2,1992,winter
7816,13228,37.79951218,-122.4395464,2,1997,winter
7818,59138,37.77816029,-122.4706057,4,1980,spring
7821,28769,37.78258454,-122.4275533,11,2004,fall
7827,28648,37.7859256,-122.4314819,4,2008,spring
7828,159902,37.71609156,-122.4422566,11,2018,fall
7829,106,37.76735388,-122.434101,3,2020,spring
7831,24550,37.73915263,-122.4180168,11,2003,fall
7842,31077,37.76656365,-122.4224965,3,1995,spring
7845,65101,37.78670066,-122.4797654,7,1989,summer
7850,251477,37.78544554,-122.4448391,2,2018,winter
7855,60882,37.80093003,-122.412387,5,1983,spring
7862,90559,37.77491997,-122.4755355,2,2008,winter
7872,35735,37.73138053,-122.4112837,4,1998,spring
7876,65046,37.75747206,-122.4124423,5,1989,spring
7882,25622,37.79311463,-122.3919877,12,2000,winter
7885,85887,37.7399086,-122.4829169,12,2006,winter
7886,40380,37.79702582,-122.4151591,6,1999,summer
7887,102349,37.7619901,-122.4160046,10,2013,fall
7891,7127,37.78777015,-122.4240779,2,1990,winter
7897,26,37.7677538,-122.4298434,3,1992,spring
7898,21860,37.76510103,-122.3891085,1,2008,winter
7904,25865,37.80238487,-122.400694,10,1995,fall
7905,89448,37.7783573,-122.4822513,3,2008,spring
7909,115921,37.79131115,-122.3961676,4,2016,spring
7919,34999,37.77718795,-122.4451046,7,2000,summer
7921,50650,37.78164977,-122.4014833,1,2012,winter
7924,31236,37.73889261,-122.4721007,4,1995,spring
7926,26572,37.74208066,-122.4057478,1,1998,winter
7930,26705,37.7327861,-122.3811005,3,2006,spring
7932,41947,37.77558322,-122.4659564,6,2000,summer
7939,45389,37.79502547,-122.4220721,9,2013,fall
7940,27909,37.78146649,-122.3885703,2,2001,winter
7944,1459,37.78714318,-122.4591992,3,2018,spring
7948,44756,37.76331271,-122.3937543,7,2015,summer
7950,46434,37.71854744,-122.4036314,10,2003,fall
7953,35676,37.79738638,-122.4035475,4,1998,spring
7956,254806,37.74999258,-122.4294334,3,2018,spring
7960,13094,37.80126575,-122.4256475,4,1995,spring
7963,66480,37.78625391,-122.4636674,5,1991,spring
7974,59132,37.77465338,-122.469278,4,1980,spring
7976,254491,37.78603239,-122.4416554,2,2018,winter
7980,83564,37.71924463,-122.4378058,12,2005,winter
7984,87601,37.72962153,-122.4721207,1,2008,winter
7985,118727,37.77451152,-122.5046792,1,2020,winter
7986,98810,37.74614158,-122.401725,3,2012,spring
7988,4020,37.74991622,-122.3945374,4,1995,spring
7989,86558,37.75259766,-122.485044,12,2006,winter
7990,27744,37.75007129,-122.3913913,4,2015,spring
7994,22096,37.74525249,-122.3872998,3,1995,spring
7995,46208,37.71190808,-122.3998236,1,2002,winter
8003,94571,37.7821794,-122.4912608,9,2010,fall
8004,143036,37.80327525,-122.4099094,12,2015,winter
8007,65623,37.73016228,-122.4264961,2,1990,winter
8008,90575,37.77469825,-122.4803426,2,2008,winter
8010,192598,37.775938,-122.4145206,8,2017,summer
8012,54558,37.73447811,-122.398385,7,1972,summer
8023,92117,37.78859166,-122.4292748,7,2009,summer
8025,90576,37.77469239,-122.4805205,2,2008,winter
8026,24262,37.7824786,-122.4280512,11,2004,fall
8033,28550,37.71961479,-122.4385216,8,2003,summer
8040,226341,37.75594632,-122.4198348,4,2019,spring
8041,30065,37.71247053,-122.4674296,3,2007,spring
8046,232659,37.74194959,-122.4213988,2,1973,winter
8047,4735,37.80442359,-122.4160175,8,2006,summer
8048,66532,37.74035023,-122.4963365,4,1991,spring
8055,111187,37.77608926,-122.4171048,2,2017,winter
8058,90594,37.77450632,-122.4847285,2,2008,winter
8062,27719,37.75018763,-122.3904601,5,2003,spring
8070,87887,37.80542031,-122.4354142,6,2008,summer
8073,265453,37.72046253,-122.4052318,6,2021,summer
8079,62484,37.72666781,-122.4402602,1,1986,winter
8080,10171,37.75462553,-122.42324,8,2017,summer
8085,119253,37.75375187,-122.4312812,8,2016,summer
8087,257897,37.75092388,-122.4998165,1,2019,winter
8089,236917,37.73438192,-122.4161737,5,1998,spring
8091,103858,37.79031588,-122.4207182,11,2009,fall
8095,86608,37.76931289,-122.410952,4,2007,spring
8098,46624,37.73177598,-122.3899628,7,2009,summer
8100,1194,37.71070357,-122.4538063,12,1998,winter
8105,52909,37.77630291,-122.4747093,7,2006,summer
8114,36794,37.72180219,-122.3892511,5,1998,spring
8116,60224,37.77669857,-122.410085,7,1982,summer
8123,1027,37.72045926,-122.4391976,6,1992,summer
8137,96633,37.7533623,-122.4941269,6,2011,summer
8139,90917,37.77826982,-122.4841873,11,2008,fall
8142,86453,37.74393761,-122.4842699,12,2006,winter
8144,34717,37.77840365,-122.5083349,7,1997,summer
8151,39293,37.76460553,-122.4131317,12,1998,winter
8154,22146,37.74259242,-122.3881126,2,2008,winter
8160,49944,37.74024094,-122.4893862,7,2003,summer
8164,7714,37.77523536,-122.4210481,11,1997,fall
8166,176249,37.71769406,-122.4001773,3,2014,spring
8168,95130,37.80351252,-122.445577,1,2008,winter
8170,90255,37.77596998,-122.4934887,4,2008,spring
8172,90695,37.7736734,-122.5027102,4,2008,spring
8176,90752,37.77349688,-122.5033412,4,2008,spring
8178,50453,37.79551286,-122.445431,10,2003,fall
8179,59984,37.73909808,-122.3880975,1,1982,winter
8182,6357,37.78152574,-122.4395877,2,2012,winter
8186,144172,37.77685011,-122.501612,1,2020,winter
8188,88747,37.78573697,-122.4196178,8,2008,summer
8189,25829,37.80414513,-122.4019184,10,1995,fall
8193,21920,37.76160753,-122.3888235,1,1995,winter
8194,243397,37.75252387,-122.4263372,10,2021,fall
8199,15672,37.73451074,-122.425699,4,1995,spring
8202,37619,37.7780627,-122.4759147,5,2002,spring
8204,156715,37.75846889,-122.4178716,8,2018,summer
8208,31629,37.73673005,-122.5054154,5,1995,spring
8211,3851,37.73658386,-122.3861908,8,1996,summer
8213,59117,37.7782838,-122.4682692,7,2008,summer
8217,22013,37.75411643,-122.3877791,2,1995,winter
8234,17663,37.77365522,-122.4338792,6,1998,summer
8237,17686,37.78000347,-122.4353399,11,2016,fall
8238,40097,37.77714679,-122.4439753,3,1999,spring
8249,29294,37.74595104,-122.4501899,10,2005,fall
8250,52133,37.7779545,-122.4350687,10,2005,fall
8251,28977,37.77370819,-122.4116558,2,2006,winter
8254,86692,37.77601331,-122.4024589,4,2007,spring
8257,122701,37.72533436,-122.4025691,11,2016,fall
8258,42885,37.73960987,-122.4914982,7,2000,summer
8260,49703,37.76329368,-122.4216407,6,2003,summer
8261,35351,37.75364778,-122.4006401,2,1998,winter
8267,34477,37.79920587,-122.4139165,7,1997,summer
8268,254279,37.73363503,-122.4718997,12,2020,winter
8269,5297,37.78497847,-122.4397165,12,1995,winter
8274,50677,37.78207986,-122.4022275,12,2009,winter
8275,33926,37.78884219,-122.4404764,3,1997,spring
8277,173686,37.74047755,-122.402136,1,2017,winter
8281,93051,37.74202412,-122.3889676,1,2010,winter
8287,10198,37.75166612,-122.4227317,1,1991,winter
8289,5345,37.76654486,-122.4264271,3,1997,spring
8290,65965,37.73825118,-122.4797532,6,1990,summer
8292,29278,37.74655273,-122.4473916,10,2005,fall
8299,116003,37.80014252,-122.4002996,6,2016,summer
8304,86362,37.74057455,-122.4820492,12,2006,winter
8313,43969,37.78079971,-122.4069534,8,2000,summer
8314,7660,37.74444126,-122.4134105,9,2015,fall
8316,52448,37.78010265,-122.4696633,12,2005,winter
8320,14551,37.77344779,-122.4457625,3,1992,spring
8325,86551,37.75380377,-122.4851099,12,2006,winter
8334,69477,37.75742938,-122.4735214,12,2014,winter
8336,30442,37.80101206,-122.405142,5,1956,spring
8337,29057,37.77054452,-122.4124944,12,2005,winter
8346,115755,37.71191656,-122.4386809,2,2016,winter
8349,51630,37.79191482,-122.4465266,7,2010,summer
8351,90290,37.77470249,-122.5111315,4,2008,spring
8364,93572,37.7745306,-122.4617453,3,2010,spring
8366,31509,37.75321758,-122.4039038,5,1995,spring
8372,13111,37.80085103,-122.427239,6,1994,summer
8374,258205,37.74134651,-122.4991465,4,2019,spring
8376,90926,37.7778655,-122.4894524,11,2008,fall
8377,86307,37.75979469,-122.4833825,12,2006,winter
8379,27151,37.7334939,-122.4039783,1,2013,winter
8380,140071,37.77783486,-122.4248578,11,2020,fall
8381,85888,37.74009398,-122.4829267,12,2006,winter
